iteration,costs
723,"[723, 57346]"
724,"[724, 57454]"
725,"[725, 57022]"
726,"[726, 57202]"
727,"[727, 57292]"
728,"[728, 57130]"
729,"[729, 57400]"
730,"[730, 57346]"
731,"[731, 56986]"
732,"[732, 57562]"
733,"[733, 57472]"
734,"[734, 57472]"
735,"[735, 57202]"
736,"[736, 57184]"
737,"[737, 57004]"
738,"[738, 56824]"
739,"[739, 57472]"
740,"[740, 57382]"
741,"[741, 57310]"
742,"[742, 57490]"
743,"[743, 57094]"
744,"[744, 57508]"
745,"[745, 57292]"
746,"[746, 57202]"
747,"[747, 57544]"
748,"[748, 57256]"
749,"[749, 57418]"
750,"[750, 57022]"
751,"[751, 57688]"
752,"[752, 57022]"
753,"[753, 57148]"
754,"[754, 57202]"
755,"[755, 57328]"
756,"[756, 57562]"
757,"[757, 57022]"
758,"[758, 57400]"
759,"[759, 57472]"
760,"[760, 57436]"
761,"[761, 56932]"
762,"[762, 57094]"
763,"[763, 57472]"
764,"[764, 57148]"
765,"[765, 57526]"
766,"[766, 57220]"
767,"[767, 57004]"
768,"[768, 57580]"
769,"[769, 57454]"
770,"[770, 57274]"
771,"[771, 57076]"
772,"[772, 57058]"
773,"[773, 57652]"
774,"[774, 57184]"
775,"[775, 57454]"
776,"[776, 57256]"
777,"[777, 57184]"
778,"[778, 57094]"
779,"[779, 57508]"
780,"[780, 57346]"
781,"[781, 57580]"
782,"[782, 57022]"
783,"[783, 57382]"
784,"[784, 57274]"
785,"[785, 57472]"
786,"[786, 57310]"
787,"[787, 57040]"
788,"[788, 57400]"
789,"[789, 57436]"
790,"[790, 57022]"
791,"[791, 57130]"
792,"[792, 57112]"
793,"[793, 57562]"
794,"[794, 57094]"
795,"[795, 57382]"
796,"[796, 57076]"
797,"[797, 57580]"
798,"[798, 57058]"
799,"[799, 57364]"
800,"[800, 57562]"
801,"[801, 57328]"
802,"[802, 57544]"
803,"[803, 57436]"
804,"[804, 57004]"
805,"[805, 57238]"
806,"[806, 57058]"
807,"[807, 57436]"
808,"[808, 57472]"
809,"[809, 57058]"
810,"[810, 57346]"
811,"[811, 57508]"
812,"[812, 57634]"
813,"[813, 57256]"
814,"[814, 57076]"
815,"[815, 57598]"
816,"[816, 57274]"
817,"[817, 57220]"
818,"[818, 57382]"
819,"[819, 57508]"
820,"[820, 57454]"
821,"[821, 57184]"
822,"[822, 57310]"
823,"[823, 57562]"
824,"[824, 57562]"
825,"[825, 57544]"
826,"[826, 57544]"
827,"[827, 57508]"
828,"[828, 57544]"
829,"[829, 57256]"
830,"[830, 57490]"
831,"[831, 56968]"
832,"[832, 57076]"
833,"[833, 57058]"
834,"[834, 57364]"
835,"[835, 57490]"
836,"[836, 57346]"
837,"[837, 57130]"
838,"[838, 57454]"
839,"[839, 57256]"
840,"[840, 57454]"
841,"[841, 57148]"
842,"[842, 57382]"
843,"[843, 57148]"
844,"[844, 57148]"
845,"[845, 57202]"
846,"[846, 57238]"
847,"[847, 57328]"
848,"[848, 57580]"
849,"[849, 57166]"
850,"[850, 56950]"
851,"[851, 57490]"
852,"[852, 57166]"
853,"[853, 56950]"
854,"[854, 57292]"
855,"[855, 57220]"
856,"[856, 57346]"
857,"[857, 57580]"
858,"[858, 57490]"
859,"[859, 57094]"
860,"[860, 57166]"
861,"[861, 57256]"
862,"[862, 57436]"
863,"[863, 57148]"
864,"[864, 57346]"
865,"[865, 57238]"
866,"[866, 57382]"
867,"[867, 57526]"
868,"[868, 57328]"
869,"[869, 57454]"
870,"[870, 57418]"
871,"[871, 57508]"
872,"[872, 56950]"
873,"[873, 57508]"
874,"[874, 57364]"
875,"[875, 57490]"
876,"[876, 56986]"
877,"[877, 57112]"
878,"[878, 57580]"
879,"[879, 57148]"
880,"[880, 57580]"
881,"[881, 56824]"
882,"[882, 57436]"
883,"[883, 57562]"
884,"[884, 57094]"
885,"[885, 57616]"
886,"[886, 57454]"
887,"[887, 57454]"
888,"[888, 57706]"
889,"[889, 57256]"
890,"[890, 57346]"
891,"[891, 57508]"
892,"[892, 57148]"
893,"[893, 57238]"
894,"[894, 57274]"
895,"[895, 57454]"
896,"[896, 57076]"
897,"[897, 57364]"
898,"[898, 57130]"
899,"[899, 57148]"
900,"[900, 57148]"
901,"[901, 57454]"
902,"[902, 57292]"
903,"[903, 57400]"
904,"[904, 57112]"
905,"[905, 57202]"
906,"[906, 57112]"
907,"[907, 57274]"
908,"[908, 57526]"
909,"[909, 57166]"
910,"[910, 57598]"
911,"[911, 57274]"
912,"[912, 57436]"
913,"[913, 57292]"
914,"[914, 57364]"
915,"[915, 57220]"
916,"[916, 57562]"
917,"[917, 57238]"
918,"[918, 57418]"
919,"[919, 57202]"
920,"[920, 56914]"
921,"[921, 57292]"
922,"[922, 57058]"
923,"[923, 57454]"
924,"[924, 57598]"
925,"[925, 57562]"
926,"[926, 57436]"
927,"[927, 57436]"
928,"[928, 57184]"
929,"[929, 57112]"
930,"[930, 57274]"
931,"[931, 57616]"
932,"[932, 57184]"
933,"[933, 57256]"
934,"[934, 57634]"
935,"[935, 57058]"
936,"[936, 57418]"
937,"[937, 57472]"
938,"[938, 57652]"
939,"[939, 57130]"
940,"[940, 57562]"
941,"[941, 57508]"
942,"[942, 57346]"
943,"[943, 57562]"
944,"[944, 57598]"
945,"[945, 57184]"
946,"[946, 57364]"
947,"[947, 57310]"
948,"[948, 57454]"
949,"[949, 57562]"
950,"[950, 57148]"
951,"[951, 57400]"
952,"[952, 57040]"
953,"[953, 57508]"
954,"[954, 57310]"
955,"[955, 57148]"
956,"[956, 57580]"
957,"[957, 57256]"
958,"[958, 57166]"
959,"[959, 57400]"
960,"[960, 57454]"
961,"[961, 57184]"
962,"[962, 57454]"
963,"[963, 57382]"
964,"[964, 57256]"
965,"[965, 57418]"
966,"[966, 57202]"
967,"[967, 57634]"
968,"[968, 57112]"
969,"[969, 57058]"
970,"[970, 57238]"
971,"[971, 57526]"
972,"[972, 57094]"
973,"[973, 57454]"
974,"[974, 57166]"
975,"[975, 57382]"
976,"[976, 57454]"
977,"[977, 57490]"
978,"[978, 57346]"
979,"[979, 57436]"
980,"[980, 57346]"
981,"[981, 57220]"
982,"[982, 57238]"
983,"[983, 57256]"
984,"[984, 57670]"
985,"[985, 57094]"
986,"[986, 57526]"
987,"[987, 57580]"
988,"[988, 57400]"
989,"[989, 57562]"
990,"[990, 57076]"
991,"[991, 57022]"
992,"[992, 57454]"
993,"[993, 57634]"
994,"[994, 57166]"
995,"[995, 57472]"
996,"[996, 57436]"
997,"[997, 57184]"
998,"[998, 57184]"
999,"[999, 57148]"
