iteration,costs
985,"[985, 62566]"
986,"[986, 61684]"
987,"[987, 60532]"
988,"[988, 61108]"
989,"[989, 61531]"
990,"[990, 61810]"
991,"[991, 60901]"
992,"[992, 60478]"
993,"[993, 60640]"
994,"[994, 60901]"
995,"[995, 60550]"
996,"[996, 60910]"
997,"[997, 61198]"
998,"[998, 60748]"
999,"[999, 61531]"
