iteration,costs
897,"[897, 61297]"
898,"[898, 58381]"
899,"[899, 60181]"
900,"[900, 57184]"
901,"[901, 57796]"
902,"[902, 57643]"
903,"[903, 59812]"
904,"[904, 59812]"
905,"[905, 58759]"
906,"[906, 59074]"
907,"[907, 59326]"
908,"[908, 64150]"
909,"[909, 60838]"
910,"[910, 58183]"
911,"[911, 60298]"
912,"[912, 59218]"
913,"[913, 57481]"
914,"[914, 57868]"
915,"[915, 60982]"
916,"[916, 58264]"
917,"[917, 59614]"
918,"[918, 61918]"
919,"[919, 58867]"
920,"[920, 57796]"
921,"[921, 57634]"
922,"[922, 57832]"
923,"[923, 57112]"
924,"[924, 59038]"
925,"[925, 59569]"
926,"[926, 59110]"
927,"[927, 57994]"
928,"[928, 57913]"
929,"[929, 58192]"
930,"[930, 59506]"
931,"[931, 57922]"
932,"[932, 58696]"
933,"[933, 61270]"
934,"[934, 57904]"
935,"[935, 58219]"
936,"[936, 59713]"
937,"[937, 61306]"
938,"[938, 60694]"
939,"[939, 63691]"
940,"[940, 61522]"
941,"[941, 60298]"
942,"[942, 58237]"
943,"[943, 57247]"
944,"[944, 57634]"
945,"[945, 58111]"
946,"[946, 61936]"
947,"[947, 60037]"
948,"[948, 58426]"
949,"[949, 60235]"
950,"[950, 58282]"
951,"[951, 59398]"
952,"[952, 60262]"
953,"[953, 58039]"
954,"[954, 59083]"
955,"[955, 57922]"
956,"[956, 58714]"
957,"[957, 59146]"
958,"[958, 58336]"
959,"[959, 58759]"
960,"[960, 58480]"
961,"[961, 59056]"
962,"[962, 57805]"
963,"[963, 58948]"
964,"[964, 57706]"
965,"[965, 57931]"
966,"[966, 57607]"
967,"[967, 57373]"
968,"[968, 62188]"
969,"[969, 59047]"
970,"[970, 61126]"
971,"[971, 59029]"
972,"[972, 60550]"
973,"[973, 57922]"
974,"[974, 59866]"
975,"[975, 59848]"
976,"[976, 60568]"
977,"[977, 59686]"
978,"[978, 58525]"
979,"[979, 58696]"
980,"[980, 57544]"
981,"[981, 65968]"
982,"[982, 58534]"
983,"[983, 59038]"
984,"[984, 58606]"
985,"[985, 61018]"
986,"[986, 57220]"
987,"[987, 58201]"
988,"[988, 58876]"
989,"[989, 64870]"
990,"[990, 59218]"
991,"[991, 59299]"
992,"[992, 58363]"
993,"[993, 59236]"
994,"[994, 58174]"
995,"[995, 60658]"
996,"[996, 60325]"
997,"[997, 59074]"
998,"[998, 59821]"
999,"[999, 58624]"
